Time,Month,EcoregionName,EcoregionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,NEE_measured
6,11, eco17,12,1,9.6,7.4,0,30.46,30.46,0.55,0,53.39480494
6,12, eco17,12,1,9.7,5.2,0,25.52,25.52,0.56,0,55.30503506
6,1, eco17,12,1,9.1,4.7,0,24.01,24.01,0.53,0,54.47304605
6,2, eco17,12,1,6.5,4.8,0,23.59,23.59,0.4,0,42.6863911
6,3, eco17,12,1,6.2,6.5,0,41.6,41.6,0.39,0,43.11322546
6,4, eco17,12,1,5.3,8.6,4.93,53.77,48.84,0.34,0,63.0080478
6,5, eco17,12,1,5.2,11.7,10.33,59.95,49.62,0.34,0,-80.79435007
6,6, eco17,12,1,5.4,14.7,16.28,60.55,44.27,0.35,0,-320.147148
7,7, eco17,12,1,4.7,16.7,22.63,46.67,24.04,0.31,0,-224.2715785
7,8, eco17,12,1,5.8,16.5,45.11,68.25,23.14,0.37,0,-240.5023404
7,9, eco17,12,1,6.8,14.2,78.3,76.35,-1.96,0.41,0,-161.2692597
7,10, eco17,12,1,9.3,11.3,49.47,59.87,10.39,0.54,0,-9.222392808
7,11, eco17,12,1,9.6,7.4,0,28.63,28.63,0.55,0,33.32814422
7,12, eco17,12,1,9.7,5.2,0,24,24,0.56,0,47.17492207
7,1, eco17,12,1,9.1,4.7,0,22.59,22.59,0.53,0,59.18403175
7,2, eco17,12,1,6.5,4.8,0,22.2,22.2,0.4,0,45.79981121
7,3, eco17,12,1,6.2,6.5,0,39.62,39.62,0.39,0,53.58222943
7,4, eco17,12,1,5.3,8.6,4.84,51.35,46.51,0.34,0,59.62847422
7,5, eco17,12,1,5.2,11.7,10.18,57.28,47.1,0.34,0,-6.686116056
7,6, eco17,12,1,5.4,14.7,15.9,57.88,41.97,0.35,0,-207.5784728
8,7, eco17,12,1,4.7,16.7,21.96,44.63,22.67,0.31,0,-192.6835763
8,8, eco17,12,1,5.8,16.5,43.79,65.28,21.49,0.37,0,-182.5827005
8,9, eco17,12,1,6.8,14.2,76.7,73.16,-3.54,0.41,0,-98.12636827
8,10, eco17,12,1,9.3,11.3,48.5,57.38,8.88,0.54,0,-6.099350112
8,11, eco17,12,1,9.6,7.4,0,27.25,27.25,0.55,0,52.62454159
8,12, eco17,12,1,9.7,5.2,0,22.82,22.82,0.56,0,56.63747297
8,1, eco17,12,1,9.1,4.7,0,21.48,21.48,0.53,0,36.89313523
8,2, eco17,12,1,6.5,4.8,0,21.11,21.11,0.4,0,18.16821446
8,3, eco17,12,1,6.2,6.5,0,37.95,37.95,0.39,0,38.53723306
8,4, eco17,12,1,5.3,8.6,4.78,49.27,44.49,0.34,0,45.58685832
8,5, eco17,12,1,5.2,11.7,10.08,54.96,44.87,0.34,0,-7.031350368
8,6, eco17,12,1,5.4,14.7,15.61,55.53,39.92,0.35,0,-249.5517757
9,7, eco17,12,1,4.7,16.7,21.51,42.83,21.32,0.31,0,-229.8465411
9,8, eco17,12,1,5.8,16.5,43.23,62.64,19.41,0.37,0,-163.2604799
9,9, eco17,12,1,6.8,14.2,75.43,70.36,-5.07,0.41,0,-131.1148601
9,10, eco17,12,1,9.3,11.3,47.89,55.19,7.3,0.54,0,-1.377265248
9,11, eco17,12,1,9.6,7.4,0,26.08,26.08,0.55,0,47.02977461
9,12, eco17,12,1,9.7,5.2,0,21.83,21.83,0.56,0,47.14186802
9,1, eco17,12,1,9.1,4.7,0,20.53,20.53,0.53,0,40.02917962
9,2, eco17,12,1,6.5,4.8,0,20.16,20.16,0.4,0,42.7369459
9,3, eco17,12,1,6.2,6.5,0,36.46,36.46,0.39,0,43.51665989
9,4, eco17,12,1,5.3,8.6,4.78,47.39,42.61,0.34,0,34.70025528
9,5, eco17,12,1,5.2,11.7,10.07,52.85,42.78,0.34,0,-133.9787146
9,6, eco17,12,1,5.4,14.7,15.52,53.4,37.88,0.35,0,-224.1841519
10,7, eco17,12,1,4.7,16.7,21.45,41.17,19.72,0.31,0,-220.7693513
10,8, eco17,12,1,5.8,16.5,43.04,60.22,17.17,0.37,0,-164.9967231
10,9, eco17,12,1,6.8,14.2,75.7,67.85,-7.84,0.41,0,-98.97893366
10,10, eco17,12,1,9.3,11.3,47.92,53.29,5.37,0.54,0,-6.798484656
10,11, eco17,12,1,9.6,7.4,0,25.11,25.11,0.55,0,59.5444163
10,12, eco17,12,1,9.7,5.2,0,20.98,20.98,0.56,0,47.42931607
10,1, eco17,12,1,9.1,4.7,0,19.71,19.71,0.53,0,36.19084147
10,2, eco17,12,1,6.5,4.8,0,19.35,19.35,0.4,0,22.78648865
10,3, eco17,12,1,6.2,6.5,0,35.13,35.13,0.39,0,28.46303582
10,4, eco17,12,1,5.3,8.6,4.78,45.69,40.91,0.34,0,38.02519922
10,5, eco17,12,1,5.2,11.7,10.06,50.93,40.86,0.34,0,-62.64522504
10,6, eco17,12,1,5.4,14.7,15.53,51.44,35.9,0.35,0,-243.0570914
11,7, eco17,12,1,4.7,16.7,21.45,39.66,18.21,0.31,0,-185.1758798
11,8, eco17,12,1,5.8,16.5,42.91,57.99,15.08,0.37,0,-157.0019458
11,9, eco17,12,1,6.8,14.2,75.45,65.55,-9.9,0.41,0,-94.29739222
11,10, eco17,12,1,9.3,11.3,47.74,51.52,3.78,0.54,0,18.88829086
11,11, eco17,12,1,9.6,7.4,0,24.22,24.22,0.55,0,58.45332859
11,12, eco17,12,1,9.7,5.2,0,20.21,20.21,0.56,0,46.21581036
11,1, eco17,12,1,9.1,4.7,0,18.97,18.97,0.53,0,43.25185966
11,2, eco17,12,1,6.5,4.8,0,18.61,18.61,0.4,0,32.68138039
11,3, eco17,12,1,6.2,6.5,0,33.89,33.89,0.39,0,38.98920398
11,4, eco17,12,1,5.3,8.6,4.74,44.1,39.36,0.34,0,55.99544753
11,5, eco17,12,1,5.2,11.7,10.03,49.13,39.11,0.34,0,-34.21856016
11,6, eco17,12,1,5.4,14.7,15.46,49.61,34.15,0.35,0,-182.9856344
12,7, eco17,12,1,4.7,16.7,21.32,38.24,16.92,0.31,0,-187.1674098
12,8, eco17,12,1,5.8,16.5,42.85,55.91,13.05,0.37,0,-134.5631832
12,9, eco17,12,1,6.8,14.2,75.18,63.39,-11.79,0.41,0,-86.81023087
12,10, eco17,12,1,9.3,11.3,47.84,49.86,2.01,0.54,0,-12.56849849
12,11, eco17,12,1,9.6,7.4,0,23.42,23.42,0.55,0,43.69662979
12,12, eco17,12,1,9.7,5.2,0,19.52,19.52,0.56,0,34.99452785
12,1, eco17,12,1,9.1,4.7,0,18.3,18.3,0.53,0,44.71569662
12,2, eco17,12,1,6.5,4.8,0,17.94,17.94,0.4,0,28.1872859
12,3, eco17,12,1,6.2,6.5,0,32.75,32.75,0.39,0,45.14006124
12,4, eco17,12,1,5.3,8.6,4.76,42.61,37.85,0.34,0,45.3200238
12,5, eco17,12,1,5.2,11.7,10.07,47.45,37.38,0.34,0,8.464783392
12,6, eco17,12,1,5.4,14.7,15.51,47.9,32.38,0.35,0,-125.2849682
13,7, eco17,12,1,4.7,16.7,21.46,36.91,15.45,0.31,0,-149.0887439
13,8, eco17,12,1,5.8,16.5,43.01,53.96,10.95,0.37,0,-145.780519
13,9, eco17,12,1,6.8,14.2,75.19,61.41,-13.78,0.41,0,-87.08804942
13,10, eco17,12,1,9.3,11.3,47.94,48.35,0.41,0.54,0,-22.44225895
13,11, eco17,12,1,9.6,7.4,0,22.71,22.71,0.55,0,68.39524829
13,12, eco17,12,1,9.7,5.2,0,18.9,18.9,0.56,0,52.03925266
13,1, eco17,12,1,9.1,4.7,0,17.7,17.7,0.53,0,54.35529106
13,2, eco17,12,1,6.5,4.8,0,17.33,17.33,0.4,0,42.0000863
13,3, eco17,12,1,6.2,6.5,0,31.68,31.68,0.39,0,52.49216923
13,4, eco17,12,1,5.3,8.6,4.77,41.22,36.46,0.34,0,36.9799182
13,5, eco17,12,1,5.2,11.7,10.07,45.89,35.82,0.34,0,-141.2838679
13,6, eco17,12,1,5.4,14.7,15.47,46.3,30.83,0.35,0,-160.4679107
14,7, eco17,12,1,4.7,16.7,21.42,35.67,14.25,0.31,0,-206.8700139
14,8, eco17,12,1,5.8,16.5,42.74,52.14,9.4,0.37,0,-157.3706245
14,9, eco17,12,1,6.8,14.2,75.33,59.51,-15.82,0.41,0,-141.2650666
14,10, eco17,12,1,9.3,11.3,47.97,46.93,-1.05,0.54,0,-11.42649547
14,11, eco17,12,1,9.6,7.4,0,22.05,22.05,0.55,0,81.24099574
14,12, eco17,12,1,9.7,5.2,0,18.32,18.32,0.56,0,62.02478578
14,1, eco17,12,1,9.1,4.7,0,17.15,17.15,0.53,0,48.43764878
14,2, eco17,12,1,6.5,4.8,0,16.78,16.78,0.4,0,36.98673667
14,3, eco17,12,1,6.2,6.5,0,30.69,30.69,0.39,0,53.80039764
14,4, eco17,12,1,5.3,8.6,4.75,39.92,35.17,0.34,0,52.25244725
14,5, eco17,12,1,5.2,11.7,10.03,44.42,34.39,0.34,0,12.74195102
14,6, eco17,12,1,5.4,14.7,15.47,44.8,29.33,0.35,0,-183.2454954
15,7, eco17,12,1,4.7,16.7,21.37,34.51,13.14,0.31,0,-243.2187978
15,8, eco17,12,1,5.8,16.5,43.05,50.43,7.38,0.37,0,-212.550429
15,9, eco17,12,1,6.8,14.2,75.11,57.76,-17.34,0.41,0,-117.3319895
15,10, eco17,12,1,9.3,11.3,47.77,45.59,-2.18,0.54,0,19.20270694
15,11, eco17,12,1,9.6,7.4,0,21.44,21.44,0.55,0,43.46506829
15,12, eco17,12,1,9.7,5.2,0,17.79,17.79,0.56,0,81.95483794
15,1, eco17,12,1,9.1,4.7,0,16.64,16.64,0.53,0,52.83233294
15,2, eco17,12,1,6.5,4.8,0,16.27,16.27,0.4,0,28.32202649
15,3, eco17,12,1,6.2,6.5,0,29.76,29.76,0.39,0,30.66575285
15,4, eco17,12,1,5.3,8.6,4.76,38.7,33.94,0.34,0,54.19614874
15,5, eco17,12,1,5.2,11.7,10.03,43.04,33.01,0.34,0,10.02199068
15,6, eco17,12,1,5.4,14.7,15.49,43.39,27.9,0.35,0,-226.1399513
16,7, eco17,12,1,4.7,16.7,21.45,33.42,11.97,0.31,0,-231.7033799
16,8, eco17,12,1,5.8,16.5,43.17,48.82,5.66,0.37,0,-183.2659316
16,9, eco17,12,1,6.8,14.2,75.5,56.13,-19.38,0.41,0,-85.47333451
16,10, eco17,12,1,9.3,11.3,48.06,44.38,-3.68,0.54,0,47.45443255
16,11, eco17,12,1,9.6,7.4,0,20.91,20.91,0.55,0,87.9138131
16,12, eco17,12,1,9.7,5.2,0,17.33,17.33,0.56,0,56.99991492
16,1, eco17,12,1,9.1,4.7,0,16.19,16.19,0.53,0,74.19511505
16,2, eco17,12,1,6.5,4.8,0,15.82,15.82,0.4,0,49.76289065
16,3, eco17,12,1,6.2,6.5,0,28.9,28.9,0.39,0,61.28555148
16,4, eco17,12,1,5.3,8.6,4.75,37.56,32.81,0.34,0,68.90124535
16,5, eco17,12,1,5.2,11.7,10.05,41.76,31.71,0.34,0,9.232401384
16,6, eco17,12,1,5.4,14.7,15.55,42.08,26.53,0.35,0,-221.1044876
