Time,Month,EcoregionName,EcoregionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,
17, 3, eco17, 12, 1, 6.2, 6.5, 0, 28.09, 28.09, 0.39, 0, 
17, 4, eco17, 12, 1, 5.3, 8.6, 4.75, 36.49, 31.74, 0.34, 0, 
17, 5, eco17, 12, 1, 5.2, 11.7, 10.07, 40.55, 30.47, 0.34, 0, 
17, 6, eco17, 12, 1, 5.4, 14.7, 15.51, 40.85, 25.33, 0.35, 0, 
18, 7, eco17, 12, 1, 4.7, 16.7, 21.53, 31.44, 9.91, 0.31, 0, 
18, 8, eco17, 12, 1, 5.8, 16.5, 43.14, 45.92, 2.78, 0.37, 0, 
18, 9, eco17, 12, 1, 6.8, 14.2, 75.64, 53.14, -22.5, 0.41, 0, 
18, 10, eco17, 12, 1, 9.3, 11.3, 47.88, 42.14, -5.74, 0.54, 0, 
18, 11, eco17, 12, 1, 9.6, 7.4, 0, 19.95, 19.95, 0.55, 0, 
18, 12, eco17, 12, 1, 9.7, 5.2, 0, 16.49, 16.49, 0.56, 0, 
18, 1, eco17, 12, 1, 9.1, 4.7, 0, 15.38, 15.38, 0.53, 0, 
18, 2, eco17, 12, 1, 6.5, 4.8, 0, 15, 15, 0.4, 0, 
18, 3, eco17, 12, 1, 6.2, 6.5, 0, 27.33, 27.33, 0.39, 0, 
18, 4, eco17, 12, 1, 5.3, 8.6, 4.75, 35.48, 30.73, 0.34, 0, 
18, 5, eco17, 12, 1, 5.2, 11.7, 10.08, 39.41, 29.33, 0.34, 0, 
18, 6, eco17, 12, 1, 5.4, 14.7, 15.54, 39.69, 24.14, 0.35, 0, 
19, 7, eco17, 12, 1, 4.7, 16.7, 21.43, 30.54, 9.11, 0.31, 0, 
19, 8, eco17, 12, 1, 5.8, 16.5, 42.96, 44.6, 1.63, 0.37, 0, 
19, 9, eco17, 12, 1, 6.8, 14.2, 75.29, 51.76, -23.53, 0.41, 0, 
19, 10, eco17, 12, 1, 9.3, 11.3, 47.95, 41.1, -6.86, 0.54, 0, 
19, 11, eco17, 12, 1, 9.6, 7.4, 0, 19.51, 19.51, 0.55, 0, 
19, 12, eco17, 12, 1, 9.7, 5.2, 0, 16.11, 16.11, 0.56, 0, 
19, 1, eco17, 12, 1, 9.1, 4.7, 0, 15.02, 15.02, 0.53, 0, 
19, 2, eco17, 12, 1, 6.5, 4.8, 0, 14.64, 14.64, 0.4, 0, 
19, 3, eco17, 12, 1, 6.2, 6.5, 0, 26.62, 26.62, 0.39, 0, 
19, 4, eco17, 12, 1, 5.3, 8.6, 4.75, 34.52, 29.77, 0.34, 0, 
19, 5, eco17, 12, 1, 5.2, 11.7, 10.08, 38.33, 28.25, 0.34, 0, 
19, 6, eco17, 12, 1, 5.4, 14.7, 15.52, 38.59, 23.07, 0.35, 0, 
20, 7, eco17, 12, 1, 4.7, 16.7, 21.54, 29.69, 8.15, 0.31, 0, 
20, 8, eco17, 12, 1, 5.8, 16.5, 43.11, 43.35, 0.24, 0.37, 0, 
20, 9, eco17, 12, 1, 6.8, 14.2, 75.28, 50.49, -24.79, 0.41, 0, 
20, 10, eco17, 12, 1, 9.3, 11.3, 48.22, 40.15, -8.07, 0.54, 0, 
20, 11, eco17, 12, 1, 9.6, 7.4, 0, 19.13, 19.13, 0.55, 0, 
20, 12, eco17, 12, 1, 9.7, 5.2, 0, 15.78, 15.78, 0.56, 0, 
20, 1, eco17, 12, 1, 9.1, 4.7, 0, 14.69, 14.69, 0.53, 0, 
20, 2, eco17, 12, 1, 6.5, 4.8, 0, 14.32, 14.32, 0.4, 0, 
20, 3, eco17, 12, 1, 6.2, 6.5, 0, 25.96, 25.96, 0.39, 0, 
20, 4, eco17, 12, 1, 5.3, 8.6, 4.73, 33.64, 28.91, 0.34, 0, 
20, 5, eco17, 12, 1, 5.2, 11.7, 10.1, 37.33, 27.23, 0.34, 0, 
20, 6, eco17, 12, 1, 5.4, 14.7, 15.52, 37.57, 22.05, 0.35, 0, 
21, 7, eco17, 12, 1, 4.7, 16.7, 21.5, 28.89, 7.39, 0.31, 0, 
21, 8, eco17, 12, 1, 5.8, 16.5, 43.44, 42.19, -1.25, 0.37, 0, 
21, 9, eco17, 12, 1, 6.8, 14.2, 75.82, 49.31, -26.51, 0.41, 0, 
21, 10, eco17, 12, 1, 9.3, 11.3, 48.31, 39.29, -9.02, 0.54, 0, 
21, 11, eco17, 12, 1, 9.6, 7.4, 0, 18.8, 18.8, 0.55, 0, 
21, 12, eco17, 12, 1, 9.7, 5.2, 0, 15.48, 15.48, 0.56, 0, 
21, 1, eco17, 12, 1, 9.1, 4.7, 0, 14.4, 14.4, 0.53, 0, 
21, 2, eco17, 12, 1, 6.5, 4.8, 0, 14.03, 14.03, 0.4, 0, 
21, 3, eco17, 12, 1, 6.2, 6.5, 0, 25.35, 25.35, 0.39, 0, 
21, 4, eco17, 12, 1, 5.3, 8.6, 4.75, 32.82, 28.07, 0.34, 0, 
21, 5, eco17, 12, 1, 5.2, 11.7, 10.07, 36.4, 26.33, 0.34, 0, 
21, 6, eco17, 12, 1, 5.4, 14.7, 15.5, 36.62, 21.11, 0.35, 0, 
22, 7, eco17, 12, 1, 4.7, 16.7, 21.48, 28.15, 6.67, 0.31, 0, 
22, 8, eco17, 12, 1, 5.8, 16.5, 43.22, 41.1, -2.12, 0.37, 0, 
22, 9, eco17, 12, 1, 6.8, 14.2, 75.7, 48.17, -27.53, 0.41, 0, 
22, 10, eco17, 12, 1, 9.3, 11.3, 48.1, 38.44, -9.66, 0.54, 0, 
22, 11, eco17, 12, 1, 9.6, 7.4, 0, 18.45, 18.45, 0.55, 0, 
22, 12, eco17, 12, 1, 9.7, 5.2, 0, 15.19, 15.19, 0.56, 0, 
22, 1, eco17, 12, 1, 9.1, 4.7, 0, 14.12, 14.12, 0.53, 0, 
22, 2, eco17, 12, 1, 6.5, 4.8, 0, 13.74, 13.74, 0.4, 0, 
22, 3, eco17, 12, 1, 6.2, 6.5, 0, 24.76, 24.76, 0.39, 0, 
22, 4, eco17, 12, 1, 5.3, 8.6, 4.74, 32.02, 27.28, 0.34, 0, 
22, 5, eco17, 12, 1, 5.2, 11.7, 10.08, 35.51, 25.43, 0.34, 0, 
22, 6, eco17, 12, 1, 5.4, 14.7, 15.49, 35.71, 20.22, 0.35, 0, 
23, 7, eco17, 12, 1, 4.7, 16.7, 21.5, 27.45, 5.95, 0.31, 0, 
23, 8, eco17, 12, 1, 5.8, 16.5, 43.15, 40.06, -3.08, 0.37, 0, 
23, 9, eco17, 12, 1, 6.8, 14.2, 75.58, 47.11, -28.47, 0.41, 0, 
23, 10, eco17, 12, 1, 9.3, 11.3, 48, 37.65, -10.36, 0.54, 0, 
23, 11, eco17, 12, 1, 9.6, 7.4, 0, 18.14, 18.14, 0.55, 0, 
23, 12, eco17, 12, 1, 9.7, 5.2, 0, 14.92, 14.92, 0.56, 0, 
23, 1, eco17, 12, 1, 9.1, 4.7, 0, 13.86, 13.86, 0.53, 0, 
23, 2, eco17, 12, 1, 6.5, 4.8, 0, 13.48, 13.48, 0.4, 0, 
23, 3, eco17, 12, 1, 6.2, 6.5, 0, 24.21, 24.21, 0.39, 0, 
23, 4, eco17, 12, 1, 5.3, 8.6, 4.73, 31.28, 26.55, 0.34, 0, 
23, 5, eco17, 12, 1, 5.2, 11.7, 10.06, 34.67, 24.61, 0.34, 0, 
23, 6, eco17, 12, 1, 5.4, 14.7, 15.51, 34.85, 19.35, 0.35, 0, 
24, 7, eco17, 12, 1, 4.7, 16.7, 21.47, 26.78, 5.32, 0.31, 0, 
24, 8, eco17, 12, 1, 5.8, 16.5, 43.22, 39.09, -4.12, 0.37, 0, 
24, 9, eco17, 12, 1, 6.8, 14.2, 76.08, 46.11, -29.98, 0.41, 0, 
24, 10, eco17, 12, 1, 9.3, 11.3, 48.12, 36.93, -11.18, 0.54, 0, 
24, 11, eco17, 12, 1, 9.6, 7.4, 0, 17.88, 17.88, 0.55, 0, 
24, 12, eco17, 12, 1, 9.7, 5.2, 0, 14.68, 14.68, 0.56, 0, 
