Time,Month,EcoregionName,EcoregionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,NEE_measured
9,12, eco17,12,1,9.7,5.2,3.1,53.63,50.53,0.19,0,47.14186802
9,1, eco17,12,1,9.1,4.7,2.86,48.81,45.95,0.18,0,40.02917962
9,2, eco17,12,1,6.5,4.8,2.95,46.67,43.72,0.13,0,42.7369459
9,3, eco17,12,1,6.2,6.5,4.01,71.12,67.11,0.13,0,43.51665989
9,4, eco17,12,1,5.3,8.6,47.28,87.14,39.86,0.11,0,34.70025528
9,5, eco17,12,1,5.2,11.7,134.09,94.61,-39.48,0.11,0,-133.9787146
9,6, eco17,12,1,5.4,14.7,265.4,93.07,-172.33,0.12,0,-224.1841519
10,7, eco17,12,1,4.7,16.7,247.43,70.02,-177.41,0.11,0,-220.7693513
10,8, eco17,12,1,5.8,16.5,241.1,101.97,-139.13,0.12,0,-164.9967231
10,9, eco17,12,1,6.8,14.2,270.69,162.92,-107.76,0.14,0,-98.97893366
10,10, eco17,12,1,9.3,11.3,213.21,122.55,-90.66,0.18,0,-6.798484656
10,11, eco17,12,1,9.6,7.4,4.05,68.04,64,0.18,0,59.5444163
10,12, eco17,12,1,9.7,5.2,2.85,54.33,51.48,0.19,0,47.42931607
10,1, eco17,12,1,9.1,4.7,2.64,49.45,46.81,0.18,0,36.19084147
10,2, eco17,12,1,6.5,4.8,2.73,47.27,44.55,0.13,0,22.78648865
10,3, eco17,12,1,6.2,6.5,3.72,71.98,68.26,0.13,0,28.46303582
10,4, eco17,12,1,5.3,8.6,46.37,88.17,41.8,0.11,0,38.02519922
10,5, eco17,12,1,5.2,11.7,133.55,95.74,-37.81,0.11,0,-62.64522504
10,6, eco17,12,1,5.4,14.7,267.17,94.19,-172.98,0.12,0,-243.0570914
11,7, eco17,12,1,4.7,16.7,250.02,70.87,-179.16,0.11,0,-185.1758798
11,8, eco17,12,1,5.8,16.5,246.19,103.19,-143,0.12,0,-157.0019458
11,9, eco17,12,1,6.8,14.2,274.38,164.89,-109.49,0.14,0,-94.29739222
11,10, eco17,12,1,9.3,11.3,214.5,124.12,-90.38,0.18,0,18.88829086
11,11, eco17,12,1,9.6,7.4,3.66,68.93,65.27,0.18,0,58.45332859
11,12, eco17,12,1,9.7,5.2,2.59,55.03,52.45,0.19,0,46.21581036
11,1, eco17,12,1,9.1,4.7,2.4,50.09,47.68,0.18,0,43.25185966
11,2, eco17,12,1,6.5,4.8,2.49,47.88,45.39,0.13,0,32.68138039
11,3, eco17,12,1,6.2,6.5,3.4,72.84,69.44,0.13,0,38.98920398
11,4, eco17,12,1,5.3,8.6,45.42,89.22,43.79,0.11,0,55.99544753
11,5, eco17,12,1,5.2,11.7,132.87,96.88,-35.99,0.11,0,-34.21856016
11,6, eco17,12,1,5.4,14.7,268.66,95.32,-173.35,0.12,0,-182.9856344
12,7, eco17,12,1,4.7,16.7,252.13,71.72,-180.41,0.11,0,-187.1674098
12,8, eco17,12,1,5.8,16.5,250.28,104.43,-145.85,0.12,0,-134.5631832
12,9, eco17,12,1,6.8,14.2,278.39,166.76,-111.63,0.14,0,-86.81023087
12,10, eco17,12,1,9.3,11.3,215.71,125.67,-90.03,0.18,0,-12.56849849
12,11, eco17,12,1,9.6,7.4,3.25,69.8,66.55,0.18,0,43.69662979
12,12, eco17,12,1,9.7,5.2,2.31,55.73,53.42,0.19,0,34.99452785
12,1, eco17,12,1,9.1,4.7,2.15,50.71,48.56,0.18,0,44.71569662
12,2, eco17,12,1,6.5,4.8,2.24,48.47,46.23,0.13,0,28.1872859
12,3, eco17,12,1,6.2,6.5,3.07,73.7,70.63,0.13,0,45.14006124
12,4, eco17,12,1,5.3,8.6,44.42,90.26,45.84,0.11,0,45.3200238
12,5, eco17,12,1,5.2,11.7,132.02,98.02,-34,0.11,0,8.464783392
12,6, eco17,12,1,5.4,14.7,269.92,96.45,-173.48,0.12,0,-125.2849682
13,7, eco17,12,1,4.7,16.7,253.56,72.57,-180.98,0.11,0,-149.0887439
13,8, eco17,12,1,5.8,16.5,254.18,105.67,-148.51,0.12,0,-145.780519
13,9, eco17,12,1,6.8,14.2,282.66,168.56,-114.11,0.14,0,-87.08804942
13,10, eco17,12,1,9.3,11.3,216.77,127.21,-89.56,0.18,0,-22.44225895
13,11, eco17,12,1,9.6,7.4,2.81,70.66,67.85,0.18,0,68.39524829
13,12, eco17,12,1,9.7,5.2,2.01,56.41,54.4,0.19,0,52.03925266
13,1, eco17,12,1,9.1,4.7,1.89,51.33,49.44,0.18,0,54.35529106
13,2, eco17,12,1,6.5,4.8,1.97,49.06,47.09,0.13,0,42.0000863
13,3, eco17,12,1,6.2,6.5,2.72,74.55,71.84,0.13,0,52.49216923
13,4, eco17,12,1,5.3,8.6,43.35,91.29,47.94,0.11,0,36.9799182
13,5, eco17,12,1,5.2,11.7,131.01,99.15,-31.86,0.11,0,-141.2838679
13,6, eco17,12,1,5.4,14.7,270.92,97.57,-173.35,0.12,0,-160.4679107
14,7, eco17,12,1,4.7,16.7,254.64,73.43,-181.21,0.11,0,-206.8700139
14,8, eco17,12,1,5.8,16.5,257.85,106.91,-150.94,0.12,0,-157.3706245
14,9, eco17,12,1,6.8,14.2,287.13,170.3,-116.83,0.14,0,-141.2650666
14,10, eco17,12,1,9.3,11.3,217.67,128.74,-88.93,0.18,0,-11.42649547
14,11, eco17,12,1,9.6,7.4,2.34,71.5,69.16,0.18,0,81.24099574
14,12, eco17,12,1,9.7,5.2,1.69,57.08,55.38,0.19,0,62.02478578
14,1, eco17,12,1,9.1,4.7,1.6,51.93,50.33,0.18,0,48.43764878
14,2, eco17,12,1,6.5,4.8,1.69,49.63,47.94,0.13,0,36.98673667
14,3, eco17,12,1,6.2,6.5,2.34,75.39,73.05,0.13,0,53.80039764
14,4, eco17,12,1,5.3,8.6,42.23,92.31,50.08,0.11,0,52.25244725
14,5, eco17,12,1,5.2,11.7,129.82,100.26,-29.55,0.11,0,12.74195102
14,6, eco17,12,1,5.4,14.7,271.77,98.68,-173.09,0.12,0,-183.2454954
15,7, eco17,12,1,4.7,16.7,255.55,74.27,-181.28,0.11,0,-243.2187978
15,8, eco17,12,1,5.8,16.5,261.23,108.14,-153.09,0.12,0,-212.550429
15,9, eco17,12,1,6.8,14.2,289.42,171.98,-117.44,0.14,0,-117.3319895
15,10, eco17,12,1,9.3,11.3,218.2,130.11,-88.09,0.18,0,19.20270694
15,11, eco17,12,1,9.6,7.4,1.84,72.25,70.4,0.18,0,43.46506829
15,12, eco17,12,1,9.7,5.2,1.36,57.68,56.32,0.19,0,81.95483794
15,1, eco17,12,1,9.1,4.7,1.3,52.48,51.18,0.18,0,52.83233294
15,2, eco17,12,1,6.5,4.8,1.39,50.16,48.77,0.13,0,28.32202649
15,3, eco17,12,1,6.2,6.5,1.94,76.17,74.23,0.13,0,30.66575285
15,4, eco17,12,1,5.3,8.6,41.06,93.27,52.21,0.11,0,54.19614874
15,5, eco17,12,1,5.2,11.7,128.49,101.33,-27.16,0.11,0,10.02199068
15,6, eco17,12,1,5.4,14.7,272.32,99.75,-172.57,0.12,0,-226.1399513
16,7, eco17,12,1,4.7,16.7,256.29,75.08,-181.21,0.11,0,-231.7033799
16,8, eco17,12,1,5.8,16.5,264.21,109.33,-154.88,0.12,0,-183.2659316
16,9, eco17,12,1,6.8,14.2,290.66,173.58,-117.08,0.14,0,-85.47333451
16,10, eco17,12,1,9.3,11.3,218.42,131.37,-87.04,0.18,0,47.45443255
16,11, eco17,12,1,9.6,7.4,1.33,72.92,71.59,0.18,0,87.9138131
16,12, eco17,12,1,9.7,5.2,1.01,58.23,57.21,0.19,0,56.99991492
16,1, eco17,12,1,9.1,4.7,0.99,52.98,51.99,0.18,0,74.19511505
16,2, eco17,12,1,6.5,4.8,1.07,50.64,49.56,0.13,0,49.76289065
16,3, eco17,12,1,6.2,6.5,1.53,76.9,75.37,0.13,0,61.28555148
16,4, eco17,12,1,5.3,8.6,39.85,94.18,54.32,0.11,0,68.90124535
16,5, eco17,12,1,5.2,11.7,127.03,102.34,-24.69,0.11,0,9.232401384
16,6, eco17,12,1,5.4,14.7,272.63,100.77,-171.86,0.12,0,-221.1044876
