Time,Month,EcoregionName,EcoregionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,
2, 4, eco17, 12, 1, 5.3, 8.6, 69, 32.44, -36.56, 0.11, 0, 
2, 5, eco17, 12, 1, 5.2, 11.7, 117.81, 35.43, -82.38, 0.11, 0, 
2, 6, eco17, 12, 1, 5.4, 14.7, 34.01, 35.08, 1.06, 0.12, 0, 
3, 7, eco17, 12, 1, 4.7, 16.7, 32.02, 26.61, -5.42, 0.11, 0, 
3, 8, eco17, 12, 1, 5.8, 16.5, 38.61, 38.69, 0.08, 0.12, 0, 
3, 9, eco17, 12, 1, 6.8, 14.2, 33.6, 56.31, 22.72, 0.14, 0, 
3, 10, eco17, 12, 1, 9.3, 11.3, 119.55, 39.41, -80.14, 0.18, 0, 
3, 11, eco17, 12, 1, 9.6, 7.4, 3.24, 22.19, 18.95, 0.18, 0, 
3, 12, eco17, 12, 1, 9.7, 5.2, 1.68, 17.78, 16.09, 0.19, 0, 
3, 1, eco17, 12, 1, 9.1, 4.7, 1.43, 16.24, 14.82, 0.18, 0, 
3, 2, eco17, 12, 1, 6.5, 4.8, 1.48, 15.6, 14.12, 0.13, 0, 
3, 3, eco17, 12, 1, 6.2, 6.5, 2.52, 25.75, 23.23, 0.13, 0, 
3, 4, eco17, 12, 1, 5.3, 8.6, 69.46, 32.3, -37.16, 0.11, 0, 
3, 5, eco17, 12, 1, 5.2, 11.7, 123.37, 35.23, -88.14, 0.11, 0, 
3, 6, eco17, 12, 1, 5.4, 14.7, 35.51, 34.85, -0.66, 0.12, 0, 
4, 7, eco17, 12, 1, 4.7, 16.7, 32.64, 26.42, -6.22, 0.11, 0, 
4, 8, eco17, 12, 1, 5.8, 16.5, 39.08, 38.43, -0.65, 0.12, 0, 
4, 9, eco17, 12, 1, 6.8, 14.2, 34.47, 56.55, 22.08, 0.14, 0, 
4, 10, eco17, 12, 1, 9.3, 11.3, 121.97, 39.52, -82.45, 0.18, 0, 
4, 11, eco17, 12, 1, 9.6, 7.4, 3.23, 22.36, 19.13, 0.18, 0, 
4, 12, eco17, 12, 1, 9.7, 5.2, 1.67, 17.9, 16.23, 0.19, 0, 
4, 1, eco17, 12, 1, 9.1, 4.7, 1.42, 16.35, 14.93, 0.18, 0, 
4, 2, eco17, 12, 1, 6.5, 4.8, 1.47, 15.7, 14.23, 0.13, 0, 
4, 3, eco17, 12, 1, 6.2, 6.5, 2.51, 25.83, 23.32, 0.13, 0, 
4, 4, eco17, 12, 1, 5.3, 8.6, 69.76, 32.36, -37.4, 0.11, 0, 
4, 5, eco17, 12, 1, 5.2, 11.7, 126.34, 35.28, -91.06, 0.11, 0, 
4, 6, eco17, 12, 1, 5.4, 14.7, 36.74, 34.89, -1.86, 0.12, 0, 
5, 7, eco17, 12, 1, 4.7, 16.7, 33.19, 26.44, -6.74, 0.11, 0, 
5, 8, eco17, 12, 1, 5.8, 16.5, 39.44, 38.47, -0.97, 0.12, 0, 
5, 9, eco17, 12, 1, 6.8, 14.2, 35.1, 56.89, 21.8, 0.14, 0, 
5, 10, eco17, 12, 1, 9.3, 11.3, 123.67, 39.75, -83.92, 0.18, 0, 
5, 11, eco17, 12, 1, 9.6, 7.4, 3.21, 22.61, 19.4, 0.18, 0, 
5, 12, eco17, 12, 1, 9.7, 5.2, 1.67, 18.1, 16.43, 0.19, 0, 
5, 1, eco17, 12, 1, 9.1, 4.7, 1.41, 16.54, 15.13, 0.18, 0, 
5, 2, eco17, 12, 1, 6.5, 4.8, 1.46, 15.89, 14.42, 0.13, 0, 
5, 3, eco17, 12, 1, 6.2, 6.5, 2.5, 26, 23.5, 0.13, 0, 
5, 4, eco17, 12, 1, 5.3, 8.6, 70.02, 32.54, -37.48, 0.11, 0, 
5, 5, eco17, 12, 1, 5.2, 11.7, 128.48, 35.47, -93.01, 0.11, 0, 
5, 6, eco17, 12, 1, 5.4, 14.7, 37.44, 35.07, -2.37, 0.12, 0, 
6, 7, eco17, 12, 1, 4.7, 16.7, 33.65, 26.58, -7.08, 0.11, 0, 
6, 8, eco17, 12, 1, 5.8, 16.5, 39.72, 38.68, -1.05, 0.12, 0, 
6, 9, eco17, 12, 1, 6.8, 14.2, 35.54, 57.3, 21.76, 0.14, 0, 
6, 10, eco17, 12, 1, 9.3, 11.3, 124.91, 40.05, -84.86, 0.18, 0, 
6, 11, eco17, 12, 1, 9.6, 7.4, 3.2, 22.88, 19.69, 0.18, 0, 
6, 12, eco17, 12, 1, 9.7, 5.2, 1.66, 18.32, 16.67, 0.19, 0, 
6, 1, eco17, 12, 1, 9.1, 4.7, 1.41, 16.75, 15.35, 0.18, 0, 
6, 2, eco17, 12, 1, 6.5, 4.8, 1.46, 16.1, 14.64, 0.13, 0, 
6, 3, eco17, 12, 1, 6.2, 6.5, 2.48, 26.22, 23.74, 0.13, 0, 
6, 4, eco17, 12, 1, 5.3, 8.6, 70.24, 32.77, -37.46, 0.11, 0, 
6, 5, eco17, 12, 1, 5.2, 11.7, 130.05, 35.72, -94.33, 0.11, 0, 
6, 6, eco17, 12, 1, 5.4, 14.7, 37.86, 35.31, -2.54, 0.12, 0, 
7, 7, eco17, 12, 1, 4.7, 16.7, 34.07, 26.78, -7.29, 0.11, 0, 
7, 8, eco17, 12, 1, 5.8, 16.5, 39.98, 38.99, -0.99, 0.12, 0, 
7, 9, eco17, 12, 1, 6.8, 14.2, 35.9, 57.76, 21.86, 0.14, 0, 
7, 10, eco17, 12, 1, 9.3, 11.3, 125.88, 40.4, -85.47, 0.18, 0, 
7, 11, eco17, 12, 1, 9.6, 7.4, 3.3, 23.18, 19.88, 0.18, 0, 
7, 12, eco17, 12, 1, 9.7, 5.2, 1.8, 18.58, 16.78, 0.19, 0, 
7, 1, eco17, 12, 1, 9.1, 4.7, 1.57, 17, 15.43, 0.18, 0, 
7, 2, eco17, 12, 1, 6.5, 4.8, 1.63, 16.35, 14.73, 0.13, 0, 
7, 3, eco17, 12, 1, 6.2, 6.5, 2.65, 26.51, 23.86, 0.13, 0, 
7, 4, eco17, 12, 1, 5.3, 8.6, 70.59, 33.1, -37.49, 0.11, 0, 
7, 5, eco17, 12, 1, 5.2, 11.7, 131.27, 36.08, -95.19, 0.11, 0, 
7, 6, eco17, 12, 1, 5.4, 14.7, 38.07, 35.67, -2.4, 0.12, 0, 
8, 7, eco17, 12, 1, 4.7, 16.7, 34.37, 27.03, -7.35, 0.11, 0, 
8, 8, eco17, 12, 1, 5.8, 16.5, 40.12, 39.35, -0.78, 0.12, 0, 
8, 9, eco17, 12, 1, 6.8, 14.2, 36.09, 58.19, 22.1, 0.14, 0, 
8, 10, eco17, 12, 1, 9.3, 11.3, 126.5, 40.73, -85.77, 0.18, 0, 
8, 11, eco17, 12, 1, 9.6, 7.4, 3.29, 23.45, 20.15, 0.18, 0, 
8, 12, eco17, 12, 1, 9.7, 5.2, 1.81, 18.81, 17, 0.19, 0, 
8, 1, eco17, 12, 1, 9.1, 4.7, 1.58, 17.21, 15.63, 0.18, 0, 
8, 2, eco17, 12, 1, 6.5, 4.8, 1.64, 16.56, 14.93, 0.13, 0, 
8, 3, eco17, 12, 1, 6.2, 6.5, 2.65, 26.74, 24.09, 0.13, 0, 
8, 4, eco17, 12, 1, 5.3, 8.6, 70.79, 33.36, -37.43, 0.11, 0, 
8, 5, eco17, 12, 1, 5.2, 11.7, 132.08, 36.37, -95.71, 0.11, 0, 
8, 6, eco17, 12, 1, 5.4, 14.7, 38.1, 35.95, -2.14, 0.12, 0, 
9, 7, eco17, 12, 1, 4.7, 16.7, 34.63, 27.25, -7.38, 0.11, 0, 
9, 8, eco17, 12, 1, 5.8, 16.5, 40.26, 39.7, -0.56, 0.12, 0, 
9, 9, eco17, 12, 1, 6.8, 14.2, 36.22, 58.61, 22.39, 0.14, 0, 
9, 10, eco17, 12, 1, 9.3, 11.3, 126.98, 41.05, -85.92, 0.18, 0, 
9, 11, eco17, 12, 1, 9.6, 7.4, 3.4, 23.71, 20.31, 0.18, 0, 
9, 12, eco17, 12, 1, 9.7, 5.2, 1.96, 19.04, 17.07, 0.19, 0, 
9, 1, eco17, 12, 1, 9.1, 4.7, 1.75, 17.44, 15.69, 0.18, 0, 
9, 2, eco17, 12, 1, 6.5, 4.8, 1.81, 16.8, 14.98, 0.13, 0, 
9, 3, eco17, 12, 1, 6.2, 6.5, 2.83, 27.02, 24.19, 0.13, 0, 
9, 4, eco17, 12, 1, 5.3, 8.6, 71.1, 33.68, -37.42, 0.11, 0, 
9, 5, eco17, 12, 1, 5.2, 11.7, 132.69, 36.73, -95.96, 0.11, 0, 
9, 6, eco17, 12, 1, 5.4, 14.7, 37.99, 36.31, -1.68, 0.12, 0, 
10, 7, eco17, 12, 1, 4.7, 16.7, 34.79, 27.51, -7.28, 0.11, 0, 
10, 8, eco17, 12, 1, 5.8, 16.5, 40.31, 40.07, -0.24, 0.12, 0, 
10, 9, eco17, 12, 1, 6.8, 14.2, 36.22, 58.99, 22.76, 0.14, 0, 
10, 10, eco17, 12, 1, 9.3, 11.3, 127.19, 41.34, -85.85, 0.18, 0, 
10, 11, eco17, 12, 1, 9.6, 7.4, 3.41, 23.93, 20.52, 0.18, 0, 
10, 12, eco17, 12, 1, 9.7, 5.2, 1.99, 19.23, 17.24, 0.19, 0, 
10, 1, eco17, 12, 1, 9.1, 4.7, 1.79, 17.63, 15.84, 0.18, 0, 
10, 2, eco17, 12, 1, 6.5, 4.8, 1.85, 16.98, 15.14, 0.13, 0, 
10, 3, eco17, 12, 1, 6.2, 6.5, 2.85, 27.23, 24.38, 0.13, 0, 
10, 4, eco17, 12, 1, 5.3, 8.6, 71.06, 33.93, -37.13, 0.11, 0, 
10, 5, eco17, 12, 1, 5.2, 11.7, 133.06, 37, -96.05, 0.11, 0, 
10, 6, eco17, 12, 1, 5.4, 14.7, 37.78, 36.58, -1.2, 0.12, 0, 
11, 7, eco17, 12, 1, 4.7, 16.7, 34.9, 27.72, -7.18, 0.11, 0, 
11, 8, eco17, 12, 1, 5.8, 16.5, 40.31, 40.38, 0.07, 0.12, 0, 
11, 9, eco17, 12, 1, 6.8, 14.2, 36.13, 59.29, 23.16, 0.14, 0, 
11, 10, eco17, 12, 1, 9.3, 11.3, 127.2, 41.58, -85.62, 0.18, 0, 
11, 11, eco17, 12, 1, 9.6, 7.4, 3.42, 24.11, 20.7, 0.18, 0, 
11, 12, eco17, 12, 1, 9.7, 5.2, 2.02, 19.39, 17.38, 0.19, 0, 
11, 1, eco17, 12, 1, 9.1, 4.7, 1.82, 17.79, 15.97, 0.18, 0, 
11, 2, eco17, 12, 1, 6.5, 4.8, 1.88, 17.15, 15.27, 0.13, 0, 
11, 3, eco17, 12, 1, 6.2, 6.5, 2.88, 27.43, 24.55, 0.13, 0, 
11, 4, eco17, 12, 1, 5.3, 8.6, 71.02, 34.15, -36.87, 0.11, 0, 
11, 5, eco17, 12, 1, 5.2, 11.7, 133.23, 37.26, -95.97, 0.11, 0, 
11, 6, eco17, 12, 1, 5.4, 14.7, 37.46, 36.85, -0.61, 0.12, 0, 
12, 7, eco17, 12, 1, 4.7, 16.7, 34.99, 27.94, -7.06, 0.11, 0, 
12, 8, eco17, 12, 1, 5.8, 16.5, 40.32, 40.72, 0.4, 0.12, 0, 
12, 9, eco17, 12, 1, 6.8, 14.2, 36.03, 59.61, 23.59, 0.14, 0, 
12, 10, eco17, 12, 1, 9.3, 11.3, 127.13, 41.84, -85.28, 0.18, 0, 
12, 11, eco17, 12, 1, 9.6, 7.4, 3.53, 24.31, 20.78, 0.18, 0, 
12, 12, eco17, 12, 1, 9.7, 5.2, 2.17, 19.57, 17.4, 0.19, 0, 
12, 1, eco17, 12, 1, 9.1, 4.7, 2, 17.97, 15.97, 0.18, 0, 
12, 2, eco17, 12, 1, 6.5, 4.8, 2.06, 17.34, 15.28, 0.13, 0, 
12, 3, eco17, 12, 1, 6.2, 6.5, 3.06, 27.67, 24.61, 0.13, 0, 
12, 4, eco17, 12, 1, 5.3, 8.6, 71.11, 34.44, -36.67, 0.11, 0, 
12, 5, eco17, 12, 1, 5.2, 11.7, 133.26, 37.59, -95.67, 0.11, 0, 
12, 6, eco17, 12, 1, 5.4, 14.7, 37.22, 37.18, -0.04, 0.12, 0, 
13, 7, eco17, 12, 1, 4.7, 16.7, 35.02, 28.18, -6.84, 0.11, 0, 
13, 8, eco17, 12, 1, 5.8, 16.5, 40.27, 41.07, 0.79, 0.12, 0, 
13, 9, eco17, 12, 1, 6.8, 14.2, 35.84, 59.9, 24.06, 0.14, 0, 
13, 10, eco17, 12, 1, 9.3, 11.3, 126.89, 42.07, -84.82, 0.18, 0, 
13, 11, eco17, 12, 1, 9.6, 7.4, 3.55, 24.47, 20.92, 0.18, 0, 
13, 12, eco17, 12, 1, 9.7, 5.2, 2.22, 19.72, 17.5, 0.19, 0, 
13, 1, eco17, 12, 1, 9.1, 4.7, 2.05, 18.12, 16.06, 0.18, 0, 
13, 2, eco17, 12, 1, 6.5, 4.8, 2.12, 17.49, 15.37, 0.13, 0, 
13, 3, eco17, 12, 1, 6.2, 6.5, 3.11, 27.85, 24.74, 0.13, 0, 
13, 4, eco17, 12, 1, 5.3, 8.6, 71.08, 34.66, -36.43, 0.11, 0, 
13, 5, eco17, 12, 1, 5.2, 11.7, 133.04, 37.84, -95.21, 0.11, 0, 
13, 6, eco17, 12, 1, 5.4, 14.7, 37.22, 37.43, 0.21, 0.12, 0, 
14, 7, eco17, 12, 1, 4.7, 16.7, 35.01, 28.37, -6.64, 0.11, 0, 
14, 8, eco17, 12, 1, 5.8, 16.5, 40.19, 41.36, 1.17, 0.12, 0, 
14, 9, eco17, 12, 1, 6.8, 14.2, 35.59, 60.15, 24.56, 0.14, 0, 
14, 10, eco17, 12, 1, 9.3, 11.3, 126.74, 42.28, -84.46, 0.18, 0, 
14, 11, eco17, 12, 1, 9.6, 7.4, 3.58, 24.62, 21.04, 0.18, 0, 
14, 12, eco17, 12, 1, 9.7, 5.2, 2.27, 19.85, 17.58, 0.19, 0, 
14, 1, eco17, 12, 1, 9.1, 4.7, 2.1, 18.25, 16.15, 0.18, 0, 
14, 2, eco17, 12, 1, 6.5, 4.8, 2.18, 17.63, 15.46, 0.13, 0, 
14, 3, eco17, 12, 1, 6.2, 6.5, 3.16, 28.03, 24.86, 0.13, 0, 
14, 4, eco17, 12, 1, 5.3, 8.6, 71.06, 34.87, -36.19, 0.11, 0, 
14, 5, eco17, 12, 1, 5.2, 11.7, 132.79, 38.08, -94.72, 0.11, 0, 
14, 6, eco17, 12, 1, 5.4, 14.7, 37.18, 37.68, 0.5, 0.12, 0, 
15, 7, eco17, 12, 1, 4.7, 16.7, 34.97, 28.56, -6.41, 0.11, 0, 
15, 8, eco17, 12, 1, 5.8, 16.5, 40.1, 41.65, 1.55, 0.12, 0, 
15, 9, eco17, 12, 1, 6.8, 14.2, 35.31, 60.4, 25.08, 0.14, 0, 
15, 10, eco17, 12, 1, 9.3, 11.3, 126.53, 42.47, -84.06, 0.18, 0, 
15, 11, eco17, 12, 1, 9.6, 7.4, 3.6, 24.75, 21.15, 0.18, 0, 
15, 12, eco17, 12, 1, 9.7, 5.2, 2.32, 19.98, 17.65, 0.19, 0, 
15, 1, eco17, 12, 1, 9.1, 4.7, 2.13, 18.38, 16.25, 0.18, 0, 
15, 2, eco17, 12, 1, 6.5, 4.8, 2.21, 17.76, 15.56, 0.13, 0, 
15, 3, eco17, 12, 1, 6.2, 6.5, 3.22, 28.2, 24.97, 0.13, 0, 
15, 4, eco17, 12, 1, 5.3, 8.6, 71.04, 35.07, -35.97, 0.11, 0, 
15, 5, eco17, 12, 1, 5.2, 11.7, 132.48, 38.31, -94.17, 0.11, 0, 
15, 6, eco17, 12, 1, 5.4, 14.7, 37.12, 37.92, 0.8, 0.12, 0, 
16, 7, eco17, 12, 1, 4.7, 16.7, 34.91, 28.75, -6.16, 0.11, 0, 
16, 8, eco17, 12, 1, 5.8, 16.5, 39.99, 41.93, 1.94, 0.12, 0, 
16, 9, eco17, 12, 1, 6.8, 14.2, 35.01, 60.63, 25.62, 0.14, 0, 
16, 10, eco17, 12, 1, 9.3, 11.3, 126.27, 42.65, -83.62, 0.18, 0, 
16, 11, eco17, 12, 1, 9.6, 7.4, 3.63, 24.88, 21.25, 0.18, 0, 
16, 12, eco17, 12, 1, 9.7, 5.2, 2.38, 20.1, 17.72, 0.19, 0, 
16, 1, eco17, 12, 1, 9.1, 4.7, 2.17, 18.5, 16.33, 0.18, 0, 
16, 2, eco17, 12, 1, 6.5, 4.8, 2.24, 17.89, 15.65, 0.13, 0, 
16, 3, eco17, 12, 1, 6.2, 6.5, 3.28, 28.36, 25.07, 0.13, 0, 
16, 4, eco17, 12, 1, 5.3, 8.6, 71.02, 35.27, -35.75, 0.11, 0, 
16, 5, eco17, 12, 1, 5.2, 11.7, 132.1, 38.54, -93.56, 0.11, 0, 
16, 6, eco17, 12, 1, 5.4, 14.7, 37.04, 38.15, 1.12, 0.12, 0, 
17, 7, eco17, 12, 1, 4.7, 16.7, 34.84, 28.93, -5.9, 0.11, 0, 
17, 8, eco17, 12, 1, 5.8, 16.5, 39.87, 42.2, 2.33, 0.12, 0, 
17, 9, eco17, 12, 1, 6.8, 14.2, 34.69, 60.84, 26.15, 0.14, 0, 
17, 10, eco17, 12, 1, 9.3, 11.3, 125.97, 42.83, -83.14, 0.18, 0, 
17, 11, eco17, 12, 1, 9.6, 7.4, 3.67, 25, 21.34, 0.18, 0, 
17, 12, eco17, 12, 1, 9.7, 5.2, 2.43, 20.21, 17.78, 0.19, 0, 
17, 1, eco17, 12, 1, 9.1, 4.7, 2.19, 18.61, 16.43, 0.18, 0, 
17, 2, eco17, 12, 1, 6.5, 4.8, 2.27, 18.01, 15.74, 0.13, 0, 
17, 3, eco17, 12, 1, 6.2, 6.5, 3.35, 28.52, 25.16, 0.13, 0, 
17, 4, eco17, 12, 1, 5.3, 8.6, 71, 35.46, -35.54, 0.11, 0, 
17, 5, eco17, 12, 1, 5.2, 11.7, 131.65, 38.76, -92.89, 0.11, 0, 
17, 6, eco17, 12, 1, 5.4, 14.7, 36.93, 38.38, 1.45, 0.12, 0, 
18, 7, eco17, 12, 1, 4.7, 16.7, 34.74, 29.11, -5.63, 0.11, 0, 
18, 8, eco17, 12, 1, 5.8, 16.5, 39.74, 42.47, 2.73, 0.12, 0, 
18, 9, eco17, 12, 1, 6.8, 14.2, 34.35, 61.05, 26.69, 0.14, 0, 
18, 10, eco17, 12, 1, 9.3, 11.3, 125.62, 42.99, -82.63, 0.18, 0, 
18, 11, eco17, 12, 1, 9.6, 7.4, 3.7, 25.11, 21.41, 0.18, 0, 
18, 12, eco17, 12, 1, 9.7, 5.2, 2.46, 20.31, 17.85, 0.19, 0, 
18, 1, eco17, 12, 1, 9.1, 4.7, 2.19, 18.72, 16.53, 0.18, 0, 
18, 2, eco17, 12, 1, 6.5, 4.8, 2.27, 18.13, 15.85, 0.13, 0, 
18, 3, eco17, 12, 1, 6.2, 6.5, 3.42, 28.66, 25.25, 0.13, 0, 
18, 4, eco17, 12, 1, 5.3, 8.6, 70.98, 35.64, -35.34, 0.11, 0, 
18, 5, eco17, 12, 1, 5.2, 11.7, 131.15, 38.97, -92.18, 0.11, 0, 
18, 6, eco17, 12, 1, 5.4, 14.7, 36.81, 38.6, 1.8, 0.12, 0, 
19, 7, eco17, 12, 1, 4.7, 16.7, 34.66, 29.29, -5.36, 0.11, 0, 
19, 8, eco17, 12, 1, 5.8, 16.5, 39.64, 42.76, 3.12, 0.12, 0, 
19, 9, eco17, 12, 1, 6.8, 14.2, 34.04, 61.27, 27.23, 0.14, 0, 
19, 10, eco17, 12, 1, 9.3, 11.3, 125.27, 43.18, -82.09, 0.18, 0, 
19, 11, eco17, 12, 1, 9.6, 7.4, 3.82, 25.24, 21.42, 0.18, 0, 
19, 12, eco17, 12, 1, 9.7, 5.2, 2.6, 20.43, 17.84, 0.19, 0, 
19, 1, eco17, 12, 1, 9.1, 4.7, 2.32, 18.85, 16.53, 0.18, 0, 
19, 2, eco17, 12, 1, 6.5, 4.8, 2.4, 18.26, 15.86, 0.13, 0, 
19, 3, eco17, 12, 1, 6.2, 6.5, 3.61, 28.86, 25.25, 0.13, 0, 
19, 4, eco17, 12, 1, 5.3, 8.6, 71.07, 35.88, -35.19, 0.11, 0, 
19, 5, eco17, 12, 1, 5.2, 11.7, 130.62, 39.24, -91.38, 0.11, 0, 
19, 6, eco17, 12, 1, 5.4, 14.7, 36.68, 38.88, 2.19, 0.12, 0, 
20, 7, eco17, 12, 1, 4.7, 16.7, 34.54, 29.5, -5.04, 0.11, 0, 
20, 8, eco17, 12, 1, 5.8, 16.5, 39.5, 43.05, 3.55, 0.12, 0, 
20, 9, eco17, 12, 1, 6.8, 14.2, 33.7, 61.47, 27.77, 0.14, 0, 
20, 10, eco17, 12, 1, 9.3, 11.3, 124.83, 43.34, -81.5, 0.18, 0, 
20, 11, eco17, 12, 1, 9.6, 7.4, 3.86, 25.34, 21.47, 0.18, 0, 
20, 12, eco17, 12, 1, 9.7, 5.2, 2.63, 20.53, 17.89, 0.19, 0, 
20, 1, eco17, 12, 1, 9.1, 4.7, 2.34, 18.95, 16.61, 0.18, 0, 
20, 2, eco17, 12, 1, 6.5, 4.8, 2.42, 18.37, 15.95, 0.13, 0, 
20, 3, eco17, 12, 1, 6.2, 6.5, 3.69, 28.99, 25.3, 0.13, 0, 
20, 4, eco17, 12, 1, 5.3, 8.6, 71.06, 36.05, -35.01, 0.11, 0, 
20, 5, eco17, 12, 1, 5.2, 11.7, 130, 39.44, -90.56, 0.11, 0, 
20, 6, eco17, 12, 1, 5.4, 14.7, 36.53, 39.08, 2.56, 0.12, 0, 
21, 7, eco17, 12, 1, 4.7, 16.7, 34.41, 29.66, -4.75, 0.11, 0, 
21, 8, eco17, 12, 1, 5.8, 16.5, 39.35, 43.29, 3.93, 0.12, 0, 
21, 9, eco17, 12, 1, 6.8, 14.2, 33.33, 61.63, 28.3, 0.14, 0, 
21, 10, eco17, 12, 1, 9.3, 11.3, 124.37, 43.47, -80.91, 0.18, 0, 
21, 11, eco17, 12, 1, 9.6, 7.4, 3.91, 25.42, 21.51, 0.18, 0, 
21, 12, eco17, 12, 1, 9.7, 5.2, 2.65, 20.61, 17.96, 0.19, 0, 
21, 1, eco17, 12, 1, 9.1, 4.7, 2.36, 19.04, 16.68, 0.18, 0, 
21, 2, eco17, 12, 1, 6.5, 4.8, 2.44, 18.46, 16.02, 0.13, 0, 
21, 3, eco17, 12, 1, 6.2, 6.5, 3.76, 29.12, 25.36, 0.13, 0, 
21, 4, eco17, 12, 1, 5.3, 8.6, 71.06, 36.21, -34.85, 0.11, 0, 
21, 5, eco17, 12, 1, 5.2, 11.7, 129.35, 39.62, -89.73, 0.11, 0, 
21, 6, eco17, 12, 1, 5.4, 14.7, 36.36, 39.28, 2.91, 0.12, 0, 
22, 7, eco17, 12, 1, 4.7, 16.7, 34.29, 29.82, -4.47, 0.11, 0, 
22, 8, eco17, 12, 1, 5.8, 16.5, 39.24, 43.55, 4.31, 0.12, 0, 
22, 9, eco17, 12, 1, 6.8, 14.2, 33, 61.81, 28.81, 0.14, 0, 
22, 10, eco17, 12, 1, 9.3, 11.3, 123.93, 43.62, -80.31, 0.18, 0, 
22, 11, eco17, 12, 1, 9.6, 7.4, 4.03, 25.52, 21.49, 0.18, 0, 
22, 12, eco17, 12, 1, 9.7, 5.2, 2.76, 20.71, 17.95, 0.19, 0, 
22, 1, eco17, 12, 1, 9.1, 4.7, 2.46, 19.14, 16.68, 0.18, 0, 
22, 2, eco17, 12, 1, 6.5, 4.8, 2.56, 18.58, 16.02, 0.13, 0, 
22, 3, eco17, 12, 1, 6.2, 6.5, 3.92, 29.28, 25.36, 0.13, 0, 
22, 4, eco17, 12, 1, 5.3, 8.6, 71.16, 36.41, -34.74, 0.11, 0, 
22, 5, eco17, 12, 1, 5.2, 11.7, 128.69, 39.86, -88.83, 0.11, 0, 
22, 6, eco17, 12, 1, 5.4, 14.7, 36.21, 39.52, 3.32, 0.12, 0, 
23, 7, eco17, 12, 1, 4.7, 16.7, 34.14, 30, -4.14, 0.11, 0, 
23, 8, eco17, 12, 1, 5.8, 16.5, 39.09, 43.81, 4.72, 0.12, 0, 
23, 9, eco17, 12, 1, 6.8, 14.2, 32.63, 61.97, 29.33, 0.14, 0, 
23, 10, eco17, 12, 1, 9.3, 11.3, 123.42, 43.75, -79.67, 0.18, 0, 
23, 11, eco17, 12, 1, 9.6, 7.4, 4.08, 25.59, 21.51, 0.18, 0, 
23, 12, eco17, 12, 1, 9.7, 5.2, 2.79, 20.78, 17.99, 0.19, 0, 
23, 1, eco17, 12, 1, 9.1, 4.7, 2.47, 19.22, 16.75, 0.18, 0, 
23, 2, eco17, 12, 1, 6.5, 4.8, 2.56, 18.66, 16.1, 0.13, 0, 
23, 3, eco17, 12, 1, 6.2, 6.5, 3.98, 29.4, 25.42, 0.13, 0, 
23, 4, eco17, 12, 1, 5.3, 8.6, 71.16, 36.56, -34.61, 0.11, 0, 
23, 5, eco17, 12, 1, 5.2, 11.7, 127.97, 40.03, -87.94, 0.11, 0, 
23, 6, eco17, 12, 1, 5.4, 14.7, 36.02, 39.7, 3.68, 0.12, 0, 
24, 7, eco17, 12, 1, 4.7, 16.7, 33.99, 30.14, -3.86, 0.11, 0, 
