Time,Month,EcoregionName,EcoregionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,
4, 7, eco17, 12, 1, 4.7, 16.7, 164.11, 78.59, -85.52, 0.11, 0, 
4, 8, eco17, 12, 1, 5.8, 16.5, 233.89, 114.44, -119.45, 0.12, 0, 
4, 9, eco17, 12, 1, 6.8, 14.2, 318.48, 161.31, -157.17, 0.14, 0, 
4, 10, eco17, 12, 1, 9.3, 11.3, 224.78, 127.66, -97.12, 0.18, 0, 
4, 11, eco17, 12, 1, 9.6, 7.4, 0, 70.05, 70.05, 0.18, 0, 
4, 12, eco17, 12, 1, 9.7, 5.2, 0, 56.26, 56.26, 0.19, 0, 
4, 1, eco17, 12, 1, 9.1, 4.7, 0, 51.37, 51.37, 0.18, 0, 
4, 2, eco17, 12, 1, 6.5, 4.8, 0, 49.23, 49.23, 0.13, 0, 
4, 3, eco17, 12, 1, 6.2, 6.5, 0, 76.92, 76.92, 0.13, 0, 
4, 4, eco17, 12, 1, 5.3, 8.6, 32.99, 95.18, 62.19, 0.11, 0, 
4, 5, eco17, 12, 1, 5.2, 11.7, 84.98, 103.92, 18.94, 0.11, 0, 
4, 6, eco17, 12, 1, 5.4, 14.7, 159.09, 102.84, -56.25, 0.12, 0, 
5, 7, eco17, 12, 1, 4.7, 16.7, 157.01, 77.77, -79.23, 0.11, 0, 
5, 8, eco17, 12, 1, 5.8, 16.5, 224.85, 113.32, -111.53, 0.12, 0, 
5, 9, eco17, 12, 1, 6.8, 14.2, 306.89, 158.12, -148.77, 0.14, 0, 
5, 10, eco17, 12, 1, 9.3, 11.3, 215.38, 125.16, -90.22, 0.18, 0, 
5, 11, eco17, 12, 1, 9.6, 7.4, 0, 68.37, 68.37, 0.18, 0, 
5, 12, eco17, 12, 1, 9.7, 5.2, 0, 55.01, 55.01, 0.19, 0, 
5, 1, eco17, 12, 1, 9.1, 4.7, 0, 50.3, 50.3, 0.18, 0, 
5, 2, eco17, 12, 1, 6.5, 4.8, 0, 48.27, 48.27, 0.13, 0, 
5, 3, eco17, 12, 1, 6.2, 6.5, 0, 75.78, 75.78, 0.13, 0, 
5, 4, eco17, 12, 1, 5.3, 8.6, 31.76, 93.97, 62.2, 0.11, 0, 
5, 5, eco17, 12, 1, 5.2, 11.7, 80.76, 102.72, 21.96, 0.11, 0, 
5, 6, eco17, 12, 1, 5.4, 14.7, 150.91, 101.78, -49.13, 0.12, 0, 
6, 7, eco17, 12, 1, 4.7, 16.7, 150.99, 77.05, -73.94, 0.11, 0, 
6, 8, eco17, 12, 1, 5.8, 16.5, 217.12, 112.33, -104.79, 0.12, 0, 
6, 9, eco17, 12, 1, 6.8, 14.2, 296.97, 155.42, -141.56, 0.14, 0, 
6, 10, eco17, 12, 1, 9.3, 11.3, 207.77, 123.04, -84.73, 0.18, 0, 
6, 11, eco17, 12, 1, 9.6, 7.4, 0, 66.99, 66.99, 0.18, 0, 
6, 12, eco17, 12, 1, 9.7, 5.2, 0, 53.98, 53.98, 0.19, 0, 
6, 1, eco17, 12, 1, 9.1, 4.7, 0, 49.43, 49.43, 0.18, 0, 
6, 2, eco17, 12, 1, 6.5, 4.8, 0, 47.49, 47.49, 0.13, 0, 
6, 3, eco17, 12, 1, 6.2, 6.5, 0, 74.83, 74.83, 0.13, 0, 
6, 4, eco17, 12, 1, 5.3, 8.6, 30.79, 92.94, 62.16, 0.11, 0, 
6, 5, eco17, 12, 1, 5.2, 11.7, 77.43, 101.71, 24.28, 0.11, 0, 
6, 6, eco17, 12, 1, 5.4, 14.7, 144.32, 100.88, -43.44, 0.12, 0, 
7, 7, eco17, 12, 1, 4.7, 16.7, 146.15, 76.43, -69.72, 0.11, 0, 
7, 8, eco17, 12, 1, 5.8, 16.5, 210.86, 111.5, -99.36, 0.12, 0, 
7, 9, eco17, 12, 1, 6.8, 14.2, 288.76, 153.2, -135.56, 0.14, 0, 
7, 10, eco17, 12, 1, 9.3, 11.3, 201.61, 121.3, -80.31, 0.18, 0, 
7, 11, eco17, 12, 1, 9.6, 7.4, 0, 65.88, 65.88, 0.18, 0, 
7, 12, eco17, 12, 1, 9.7, 5.2, 0, 53.17, 53.17, 0.19, 0, 
7, 1, eco17, 12, 1, 9.1, 4.7, 0, 48.74, 48.74, 0.18, 0, 
7, 2, eco17, 12, 1, 6.5, 4.8, 0, 46.87, 46.87, 0.13, 0, 
7, 3, eco17, 12, 1, 6.2, 6.5, 0, 74.05, 74.05, 0.13, 0, 
7, 4, eco17, 12, 1, 5.3, 8.6, 30.01, 92.09, 62.08, 0.11, 0, 
7, 5, eco17, 12, 1, 5.2, 11.7, 74.81, 100.87, 26.06, 0.11, 0, 
7, 6, eco17, 12, 1, 5.4, 14.7, 138.99, 100.13, -38.86, 0.12, 0, 
8, 7, eco17, 12, 1, 4.7, 16.7, 142.21, 75.92, -66.3, 0.11, 0, 
8, 8, eco17, 12, 1, 5.8, 16.5, 205.92, 110.79, -95.13, 0.12, 0, 
8, 9, eco17, 12, 1, 6.8, 14.2, 282.38, 151.39, -130.99, 0.14, 0, 
8, 10, eco17, 12, 1, 9.3, 11.3, 196.68, 119.9, -76.78, 0.18, 0, 
8, 11, eco17, 12, 1, 9.6, 7.4, 0, 65.01, 65.01, 0.18, 0, 
8, 12, eco17, 12, 1, 9.7, 5.2, 0, 52.52, 52.52, 0.19, 0, 
8, 1, eco17, 12, 1, 9.1, 4.7, 0, 48.2, 48.2, 0.18, 0, 
8, 2, eco17, 12, 1, 6.5, 4.8, 0, 46.38, 46.38, 0.13, 0, 
8, 3, eco17, 12, 1, 6.2, 6.5, 0, 73.42, 73.42, 0.13, 0, 
8, 4, eco17, 12, 1, 5.3, 8.6, 29.42, 91.38, 61.96, 0.11, 0, 
8, 5, eco17, 12, 1, 5.2, 11.7, 72.8, 100.17, 27.37, 0.11, 0, 
8, 6, eco17, 12, 1, 5.4, 14.7, 134.97, 99.5, -35.47, 0.12, 0, 
9, 7, eco17, 12, 1, 4.7, 16.7, 139.13, 75.48, -63.66, 0.11, 0, 
9, 8, eco17, 12, 1, 5.8, 16.5, 202.15, 110.19, -91.95, 0.12, 0, 
9, 9, eco17, 12, 1, 6.8, 14.2, 277.24, 149.95, -127.29, 0.14, 0, 
9, 10, eco17, 12, 1, 9.3, 11.3, 192.76, 118.77, -73.99, 0.18, 0, 
9, 11, eco17, 12, 1, 9.6, 7.4, 0, 64.33, 64.33, 0.18, 0, 
9, 12, eco17, 12, 1, 9.7, 5.2, 0, 52.02, 52.02, 0.19, 0, 
9, 1, eco17, 12, 1, 9.1, 4.7, 0, 47.77, 47.77, 0.18, 0, 
9, 2, eco17, 12, 1, 6.5, 4.8, 0, 46.01, 46.01, 0.13, 0, 
9, 3, eco17, 12, 1, 6.2, 6.5, 0, 72.9, 72.9, 0.13, 0, 
9, 4, eco17, 12, 1, 5.3, 8.6, 28.95, 90.79, 61.84, 0.11, 0, 
9, 5, eco17, 12, 1, 5.2, 11.7, 71.21, 99.58, 28.37, 0.11, 0, 
9, 6, eco17, 12, 1, 5.4, 14.7, 131.69, 98.97, -32.72, 0.12, 0, 
10, 7, eco17, 12, 1, 4.7, 16.7, 136.72, 75.11, -61.61, 0.11, 0, 
10, 8, eco17, 12, 1, 5.8, 16.5, 199.11, 109.68, -89.43, 0.12, 0, 
10, 9, eco17, 12, 1, 6.8, 14.2, 273.46, 148.76, -124.7, 0.14, 0, 
10, 10, eco17, 12, 1, 9.3, 11.3, 190.03, 117.86, -72.17, 0.18, 0, 
10, 11, eco17, 12, 1, 9.6, 7.4, 0, 63.82, 63.82, 0.18, 0, 
10, 12, eco17, 12, 1, 9.7, 5.2, 0, 51.64, 51.64, 0.19, 0, 
10, 1, eco17, 12, 1, 9.1, 4.7, 0, 47.45, 47.45, 0.18, 0, 
10, 2, eco17, 12, 1, 6.5, 4.8, 0, 45.72, 45.72, 0.13, 0, 
10, 3, eco17, 12, 1, 6.2, 6.5, 0, 72.48, 72.48, 0.13, 0, 
10, 4, eco17, 12, 1, 5.3, 8.6, 28.62, 90.31, 61.69, 0.11, 0, 
10, 5, eco17, 12, 1, 5.2, 11.7, 70.05, 99.09, 29.04, 0.11, 0, 
10, 6, eco17, 12, 1, 5.4, 14.7, 129.38, 98.52, -30.87, 0.12, 0, 
11, 7, eco17, 12, 1, 4.7, 16.7, 134.89, 74.79, -60.11, 0.11, 0, 
11, 8, eco17, 12, 1, 5.8, 16.5, 197.01, 109.24, -87.76, 0.12, 0, 
11, 9, eco17, 12, 1, 6.8, 14.2, 270.54, 147.83, -122.71, 0.14, 0, 
11, 10, eco17, 12, 1, 9.3, 11.3, 187.74, 117.15, -70.59, 0.18, 0, 
11, 11, eco17, 12, 1, 9.6, 7.4, 0, 63.42, 63.42, 0.18, 0, 
11, 12, eco17, 12, 1, 9.7, 5.2, 0, 51.35, 51.35, 0.19, 0, 
11, 1, eco17, 12, 1, 9.1, 4.7, 0, 47.2, 47.2, 0.18, 0, 
11, 2, eco17, 12, 1, 6.5, 4.8, 0, 45.5, 45.5, 0.13, 0, 
11, 3, eco17, 12, 1, 6.2, 6.5, 0, 72.14, 72.14, 0.13, 0, 
11, 4, eco17, 12, 1, 5.3, 8.6, 28.35, 89.9, 61.55, 0.11, 0, 
11, 5, eco17, 12, 1, 5.2, 11.7, 69.16, 98.67, 29.51, 0.11, 0, 
11, 6, eco17, 12, 1, 5.4, 14.7, 127.49, 98.13, -29.35, 0.12, 0, 
12, 7, eco17, 12, 1, 4.7, 16.7, 133.51, 74.51, -59, 0.11, 0, 
12, 8, eco17, 12, 1, 5.8, 16.5, 195.23, 108.86, -86.37, 0.12, 0, 
12, 9, eco17, 12, 1, 6.8, 14.2, 268.37, 147.05, -121.31, 0.14, 0, 
12, 10, eco17, 12, 1, 9.3, 11.3, 186.14, 116.57, -69.57, 0.18, 0, 
12, 11, eco17, 12, 1, 9.6, 7.4, 0, 63.12, 63.12, 0.18, 0, 
12, 12, eco17, 12, 1, 9.7, 5.2, 0, 51.13, 51.13, 0.19, 0, 
12, 1, eco17, 12, 1, 9.1, 4.7, 0, 47.01, 47.01, 0.18, 0, 
12, 2, eco17, 12, 1, 6.5, 4.8, 0, 45.33, 45.33, 0.13, 0, 
12, 3, eco17, 12, 1, 6.2, 6.5, 0, 71.85, 71.85, 0.13, 0, 
12, 4, eco17, 12, 1, 5.3, 8.6, 28.14, 89.56, 61.42, 0.11, 0, 
12, 5, eco17, 12, 1, 5.2, 11.7, 68.43, 98.32, 29.89, 0.11, 0, 
12, 6, eco17, 12, 1, 5.4, 14.7, 126.04, 97.8, -28.24, 0.12, 0, 
13, 7, eco17, 12, 1, 4.7, 16.7, 132.41, 74.27, -58.14, 0.11, 0, 
13, 8, eco17, 12, 1, 5.8, 16.5, 193.89, 108.52, -85.37, 0.12, 0, 
13, 9, eco17, 12, 1, 6.8, 14.2, 266.68, 146.41, -120.28, 0.14, 0, 
13, 10, eco17, 12, 1, 9.3, 11.3, 184.89, 116.08, -68.8, 0.18, 0, 
13, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.88, 62.88, 0.18, 0, 
13, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.95, 50.95, 0.19, 0, 
13, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.86, 46.86, 0.18, 0, 
13, 2, eco17, 12, 1, 6.5, 4.8, 0, 45.19, 45.19, 0.13, 0, 
13, 3, eco17, 12, 1, 6.2, 6.5, 0, 71.61, 71.61, 0.13, 0, 
13, 4, eco17, 12, 1, 5.3, 8.6, 28.01, 89.26, 61.24, 0.11, 0, 
13, 5, eco17, 12, 1, 5.2, 11.7, 68.03, 98, 29.97, 0.11, 0, 
13, 6, eco17, 12, 1, 5.4, 14.7, 125.13, 97.5, -27.63, 0.12, 0, 
14, 7, eco17, 12, 1, 4.7, 16.7, 131.71, 74.05, -57.66, 0.11, 0, 
14, 8, eco17, 12, 1, 5.8, 16.5, 192.95, 108.21, -84.74, 0.12, 0, 
14, 9, eco17, 12, 1, 6.8, 14.2, 265.55, 145.9, -119.64, 0.14, 0, 
14, 10, eco17, 12, 1, 9.3, 11.3, 183.99, 115.71, -68.28, 0.18, 0, 
14, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.7, 62.7, 0.18, 0, 
14, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.82, 50.82, 0.19, 0, 
14, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.75, 46.75, 0.18, 0, 
14, 2, eco17, 12, 1, 6.5, 4.8, 0, 45.09, 45.09, 0.13, 0, 
14, 3, eco17, 12, 1, 6.2, 6.5, 0, 71.41, 71.41, 0.13, 0, 
14, 4, eco17, 12, 1, 5.3, 8.6, 27.88, 89, 61.12, 0.11, 0, 
14, 5, eco17, 12, 1, 5.2, 11.7, 67.57, 97.73, 30.17, 0.11, 0, 
14, 6, eco17, 12, 1, 5.4, 14.7, 124.22, 97.24, -26.98, 0.12, 0, 
15, 7, eco17, 12, 1, 4.7, 16.7, 131.09, 73.86, -57.23, 0.11, 0, 
15, 8, eco17, 12, 1, 5.8, 16.5, 192.23, 107.94, -84.29, 0.12, 0, 
15, 9, eco17, 12, 1, 6.8, 14.2, 264.59, 145.45, -119.14, 0.14, 0, 
15, 10, eco17, 12, 1, 9.3, 11.3, 183.32, 115.37, -67.96, 0.18, 0, 
15, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.56, 62.56, 0.18, 0, 
15, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.71, 50.71, 0.19, 0, 
15, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.65, 46.65, 0.18, 0, 
15, 2, eco17, 12, 1, 6.5, 4.8, 0, 45, 45, 0.13, 0, 
15, 3, eco17, 12, 1, 6.2, 6.5, 0, 71.23, 71.23, 0.13, 0, 
15, 4, eco17, 12, 1, 5.3, 8.6, 27.82, 88.77, 60.95, 0.11, 0, 
15, 5, eco17, 12, 1, 5.2, 11.7, 67.29, 97.49, 30.2, 0.11, 0, 
15, 6, eco17, 12, 1, 5.4, 14.7, 123.62, 97, -26.62, 0.12, 0, 
16, 7, eco17, 12, 1, 4.7, 16.7, 130.63, 73.68, -56.95, 0.11, 0, 
16, 8, eco17, 12, 1, 5.8, 16.5, 191.82, 107.68, -84.14, 0.12, 0, 
16, 9, eco17, 12, 1, 6.8, 14.2, 264, 145.07, -118.92, 0.14, 0, 
16, 10, eco17, 12, 1, 9.3, 11.3, 182.81, 115.1, -67.71, 0.18, 0, 
16, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.45, 62.45, 0.18, 0, 
16, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.62, 50.62, 0.19, 0, 
16, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.58, 46.58, 0.18, 0, 
16, 2, eco17, 12, 1, 6.5, 4.8, 0, 44.93, 44.93, 0.13, 0, 
16, 3, eco17, 12, 1, 6.2, 6.5, 0, 71.08, 71.08, 0.13, 0, 
16, 4, eco17, 12, 1, 5.3, 8.6, 27.75, 88.57, 60.82, 0.11, 0, 
16, 5, eco17, 12, 1, 5.2, 11.7, 67.08, 97.27, 30.19, 0.11, 0, 
16, 6, eco17, 12, 1, 5.4, 14.7, 123.13, 96.79, -26.35, 0.12, 0, 
17, 7, eco17, 12, 1, 4.7, 16.7, 130.37, 73.52, -56.85, 0.11, 0, 
17, 8, eco17, 12, 1, 5.8, 16.5, 191.42, 107.45, -83.97, 0.12, 0, 
17, 9, eco17, 12, 1, 6.8, 14.2, 263.44, 144.75, -118.7, 0.14, 0, 
17, 10, eco17, 12, 1, 9.3, 11.3, 182.41, 114.86, -67.56, 0.18, 0, 
17, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.36, 62.36, 0.18, 0, 
17, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.55, 50.55, 0.19, 0, 
17, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.51, 46.51, 0.18, 0, 
17, 2, eco17, 12, 1, 6.5, 4.8, 0, 44.88, 44.88, 0.13, 0, 
17, 3, eco17, 12, 1, 6.2, 6.5, 0, 70.94, 70.94, 0.13, 0, 
17, 4, eco17, 12, 1, 5.3, 8.6, 27.71, 88.39, 60.68, 0.11, 0, 
17, 5, eco17, 12, 1, 5.2, 11.7, 66.9, 97.07, 30.17, 0.11, 0, 
17, 6, eco17, 12, 1, 5.4, 14.7, 122.82, 96.59, -26.23, 0.12, 0, 
18, 7, eco17, 12, 1, 4.7, 16.7, 130.13, 73.37, -56.76, 0.11, 0, 
18, 8, eco17, 12, 1, 5.8, 16.5, 191.16, 107.24, -83.92, 0.12, 0, 
18, 9, eco17, 12, 1, 6.8, 14.2, 263.28, 144.46, -118.82, 0.14, 0, 
18, 10, eco17, 12, 1, 9.3, 11.3, 182.12, 114.66, -67.46, 0.18, 0, 
18, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.29, 62.29, 0.18, 0, 
18, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.5, 50.5, 0.19, 0, 
18, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.47, 46.47, 0.18, 0, 
18, 2, eco17, 12, 1, 6.5, 4.8, 0, 44.83, 44.83, 0.13, 0, 
18, 3, eco17, 12, 1, 6.2, 6.5, 0, 70.82, 70.82, 0.13, 0, 
18, 4, eco17, 12, 1, 5.3, 8.6, 27.66, 88.22, 60.56, 0.11, 0, 
18, 5, eco17, 12, 1, 5.2, 11.7, 66.75, 96.89, 30.14, 0.11, 0, 
18, 6, eco17, 12, 1, 5.4, 14.7, 122.44, 96.41, -26.03, 0.12, 0, 
19, 7, eco17, 12, 1, 4.7, 16.7, 129.88, 73.23, -56.65, 0.11, 0, 
19, 8, eco17, 12, 1, 5.8, 16.5, 190.99, 107.04, -83.95, 0.12, 0, 
19, 9, eco17, 12, 1, 6.8, 14.2, 262.93, 144.2, -118.73, 0.14, 0, 
19, 10, eco17, 12, 1, 9.3, 11.3, 182, 114.47, -67.53, 0.18, 0, 
19, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.22, 62.22, 0.18, 0, 
19, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.45, 50.45, 0.19, 0, 
19, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.42, 46.42, 0.18, 0, 
19, 2, eco17, 12, 1, 6.5, 4.8, 0, 44.79, 44.79, 0.13, 0, 
19, 3, eco17, 12, 1, 6.2, 6.5, 0, 70.71, 70.71, 0.13, 0, 
19, 4, eco17, 12, 1, 5.3, 8.6, 27.64, 88.07, 60.43, 0.11, 0, 
19, 5, eco17, 12, 1, 5.2, 11.7, 66.67, 96.72, 30.05, 0.11, 0, 
19, 6, eco17, 12, 1, 5.4, 14.7, 122.28, 96.24, -26.04, 0.12, 0, 
20, 7, eco17, 12, 1, 4.7, 16.7, 129.74, 73.1, -56.64, 0.11, 0, 
20, 8, eco17, 12, 1, 5.8, 16.5, 190.81, 106.85, -83.96, 0.12, 0, 
20, 9, eco17, 12, 1, 6.8, 14.2, 262.64, 143.97, -118.67, 0.14, 0, 
20, 10, eco17, 12, 1, 9.3, 11.3, 181.94, 114.3, -67.64, 0.18, 0, 
20, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.17, 62.17, 0.18, 0, 
20, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.41, 50.41, 0.19, 0, 
20, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.38, 46.38, 0.18, 0, 
20, 2, eco17, 12, 1, 6.5, 4.8, 0, 44.75, 44.75, 0.13, 0, 
20, 3, eco17, 12, 1, 6.2, 6.5, 0, 70.61, 70.61, 0.13, 0, 
20, 4, eco17, 12, 1, 5.3, 8.6, 27.62, 87.92, 60.3, 0.11, 0, 
20, 5, eco17, 12, 1, 5.2, 11.7, 66.58, 96.56, 29.98, 0.11, 0, 
20, 6, eco17, 12, 1, 5.4, 14.7, 122.08, 96.08, -25.99, 0.12, 0, 
21, 7, eco17, 12, 1, 4.7, 16.7, 129.58, 72.98, -56.6, 0.11, 0, 
21, 8, eco17, 12, 1, 5.8, 16.5, 190.54, 106.68, -83.87, 0.12, 0, 
21, 9, eco17, 12, 1, 6.8, 14.2, 262.67, 143.74, -118.92, 0.14, 0, 
21, 10, eco17, 12, 1, 9.3, 11.3, 181.64, 114.15, -67.49, 0.18, 0, 
21, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.12, 62.12, 0.18, 0, 
21, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.36, 50.36, 0.19, 0, 
21, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.34, 46.34, 0.18, 0, 
21, 2, eco17, 12, 1, 6.5, 4.8, 0, 44.71, 44.71, 0.13, 0, 
21, 3, eco17, 12, 1, 6.2, 6.5, 0, 70.51, 70.51, 0.13, 0, 
21, 4, eco17, 12, 1, 5.3, 8.6, 27.61, 87.79, 60.18, 0.11, 0, 
21, 5, eco17, 12, 1, 5.2, 11.7, 66.54, 96.41, 29.87, 0.11, 0, 
21, 6, eco17, 12, 1, 5.4, 14.7, 122.02, 95.93, -26.09, 0.12, 0, 
22, 7, eco17, 12, 1, 4.7, 16.7, 129.6, 72.87, -56.74, 0.11, 0, 
22, 8, eco17, 12, 1, 5.8, 16.5, 190.59, 106.51, -84.08, 0.12, 0, 
22, 9, eco17, 12, 1, 6.8, 14.2, 262.54, 143.57, -118.97, 0.14, 0, 
22, 10, eco17, 12, 1, 9.3, 11.3, 181.65, 114.02, -67.63, 0.18, 0, 
22, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.09, 62.09, 0.18, 0, 
22, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.34, 50.34, 0.19, 0, 
22, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.32, 46.32, 0.18, 0, 
22, 2, eco17, 12, 1, 6.5, 4.8, 0, 44.69, 44.69, 0.13, 0, 
22, 3, eco17, 12, 1, 6.2, 6.5, 0, 70.43, 70.43, 0.13, 0, 
22, 4, eco17, 12, 1, 5.3, 8.6, 27.6, 87.67, 60.07, 0.11, 0, 
22, 5, eco17, 12, 1, 5.2, 11.7, 66.45, 96.28, 29.83, 0.11, 0, 
22, 6, eco17, 12, 1, 5.4, 14.7, 121.82, 95.8, -26.02, 0.12, 0, 
23, 7, eco17, 12, 1, 4.7, 16.7, 129.49, 72.76, -56.73, 0.11, 0, 
23, 8, eco17, 12, 1, 5.8, 16.5, 190.58, 106.36, -84.22, 0.12, 0, 
23, 9, eco17, 12, 1, 6.8, 14.2, 262.7, 143.39, -119.31, 0.14, 0, 
23, 10, eco17, 12, 1, 9.3, 11.3, 181.72, 113.9, -67.82, 0.18, 0, 
23, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.06, 62.06, 0.18, 0, 
23, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.31, 50.31, 0.19, 0, 
23, 1, eco17, 12, 1, 9.1, 4.7, 0, 46.29, 46.29, 0.18, 0, 
23, 2, eco17, 12, 1, 6.5, 4.8, 0, 44.66, 44.66, 0.13, 0, 
23, 3, eco17, 12, 1, 6.2, 6.5, 0, 70.35, 70.35, 0.13, 0, 
23, 4, eco17, 12, 1, 5.3, 8.6, 27.6, 87.56, 59.96, 0.11, 0, 
23, 5, eco17, 12, 1, 5.2, 11.7, 66.4, 96.16, 29.76, 0.11, 0, 
23, 6, eco17, 12, 1, 5.4, 14.7, 121.72, 95.68, -26.04, 0.12, 0, 
24, 7, eco17, 12, 1, 4.7, 16.7, 129.48, 72.66, -56.82, 0.11, 0, 
24, 8, eco17, 12, 1, 5.8, 16.5, 190.51, 106.22, -84.29, 0.12, 0, 
24, 9, eco17, 12, 1, 6.8, 14.2, 262.57, 143.23, -119.34, 0.14, 0, 
24, 10, eco17, 12, 1, 9.3, 11.3, 181.73, 113.79, -67.94, 0.18, 0, 
24, 11, eco17, 12, 1, 9.6, 7.4, 0, 62.03, 62.03, 0.18, 0, 
24, 12, eco17, 12, 1, 9.7, 5.2, 0, 50.29, 50.29, 0.19, 0, 
